Make,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,Popularity,MSRP,Vehicle Age,average_mpg
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,1385,52700,9,18.5
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,1385,49700,9,19.5
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,1385,67440,9,18.5
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,1385,58045,8,18.5
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,1385,49915,8,19.5
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,1385,67730,8,18.5
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,1385,52915,8,18.5
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,1385,55045,8,19.5
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,1385,64730,8,19.5
GMC,regular,255.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,549,2468,28,14.5
GMC,regular,255.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,549,2585,28,13.0
GMC,regular,255.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,549,2790,27,14.5
GMC,regular,255.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,549,3420,26,14.5
GMC,regular,255.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,549,3051,26,14.5
GMC,regular,255.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,549,3372,26,14.5
Pontiac,regular,110.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,210,2000,31,27.0
Pontiac,regular,110.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,210,2000,31,27.0
Pontiac,regular,110.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,210,2000,31,27.0
Pontiac,regular,140.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,210,2000,31,21.5
Plymouth,regular,100.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,535,2000,31,24.0
Plymouth,regular,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,535,2000,31,24.0
Plymouth,regular,93.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,535,2000,31,26.5
Plymouth,regular,93.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,535,2000,31,26.5
Pontiac,regular,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,210,14930,22,26.0
Pontiac,regular,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,210,10895,21,28.0
Pontiac,regular,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,210,14930,21,28.0
Pontiac,regular,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,210,15205,20,27.5
Pontiac,regular,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,210,10895,20,27.5
Toyota,regular,320.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,2031,18255,29,19.0
Toyota,regular,220.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,2031,14977,29,19.0
Toyota,regular,320.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,2031,22001,28,18.5
Toyota,regular,220.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,2031,17320,28,19.0
Toyota,regular,225.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,2031,20596,27,19.5
Toyota,regular,320.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,2031,25279,27,18.5
Subaru,regular,230.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,640,2000,30,19.0
Subaru,regular,230.0,6.0,AUTOMATIC,front wheel drive,2.0,Compact,Coupe,640,2000,30,19.0
Subaru,regular,230.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,640,2230,30,19.0
Subaru,regular,230.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,640,2472,29,18.5
Subaru,regular,230.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,640,2283,29,18.5
Subaru,regular,230.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,640,2749,28,18.5
Subaru,regular,230.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,640,2512,28,18.5
Suzuki,regular,79.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,481,2000,26,36.0
Suzuki,regular,79.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,481,2000,25,34.5
Suzuki,regular,79.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,481,9949,24,28.5
Suzuki,regular,79.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,481,10949,24,28.5
Suzuki,regular,79.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,481,9299,24,34.5
Suzuki,regular,79.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,481,10299,24,34.5
Suzuki,regular,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,481,16599,14,26.0
Suzuki,regular,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,481,19349,14,26.0
Suzuki,regular,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,481,17099,14,26.5
Suzuki,regular,150.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,481,16999,14,26.0
Suzuki,regular,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,481,17849,14,26.5
Suzuki,regular,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,481,16479,14,27.5
Suzuki,regular,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,481,18999,14,26.5
Suzuki,regular,150.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,481,18249,14,26.0
Suzuki,regular,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,481,13499,14,28.0
Suzuki,regular,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,481,17799,14,26.5
Suzuki,regular,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,481,15195,14,28.0
Suzuki,regular,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,481,18299,14,26.5
Suzuki,regular,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,481,17099,14,26.0
Suzuki,regular,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,481,18599,14,26.0
Suzuki,regular,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,481,16799,13,26.0
Suzuki,regular,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,481,18875,13,26.0
Suzuki,regular,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,481,19649,13,26.0
Suzuki,regular,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,481,17999,13,26.5
Suzuki,regular,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,481,18199,13,28.5
Suzuki,regular,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,481,17399,13,28.5
Suzuki,regular,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,481,13699,13,28.0
Suzuki,regular,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,481,18499,13,26.5
Suzuki,regular,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,481,15495,13,28.0
Suzuki,regular,150.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,481,18549,13,26.0
Suzuki,regular,150.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,481,16999,13,26.0
Suzuki,regular,150.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,481,19349,12,26.0
Suzuki,regular,150.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,481,16999,12,26.0
Suzuki,regular,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,481,19175,12,26.0
Suzuki,regular,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,481,17849,12,28.5
Suzuki,regular,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,481,18349,12,26.5
Suzuki,regular,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,481,18799,12,26.5
Suzuki,regular,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,481,20449,12,26.0
Suzuki,regular,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,481,15845,12,28.0
Toyota,regular,190.0,6.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,2031,2563,29,17.5
Toyota,regular,190.0,6.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,2031,2922,29,16.5
Toyota,regular,190.0,6.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,2031,2506,29,17.5
Toyota,regular,150.0,4.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,2031,2141,29,20.0
Toyota,regular,190.0,6.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,2031,2802,29,16.5
Toyota,regular,190.0,6.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,2031,3143,28,16.0
Toyota,regular,190.0,6.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,2031,2806,28,17.0
Toyota,regular,150.0,4.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,2031,2348,28,19.5
Toyota,regular,190.0,6.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,2031,3042,28,16.0
Toyota,regular,190.0,6.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,2031,2767,28,17.0
Toyota,regular,150.0,4.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,2031,2540,27,19.5
Toyota,regular,190.0,6.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,2031,3058,27,17.0
Toyota,regular,190.0,6.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,2031,3586,27,16.5
Toyota,regular,190.0,6.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,2031,3480,27,16.5
Toyota,regular,190.0,6.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,2031,3214,27,17.0
Toyota,regular,236.0,6.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,2031,27355,10,17.0
Toyota,regular,159.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,2031,23075,10,21.5
Toyota,regular,236.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,2031,27235,10,18.5
Toyota,regular,159.0,4.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,2031,24800,10,19.0
Toyota,regular,159.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,2031,21865,10,21.5
Toyota,regular,236.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,2031,35725,10,17.0
Toyota,regular,159.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,2031,20965,10,23.0
Toyota,regular,159.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,2031,23625,10,21.5
Toyota,regular,236.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,2031,37615,10,18.5
Toyota,regular,236.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,2031,25060,10,19.0
Toyota,regular,236.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,2031,23960,10,19.0
Toyota,regular,236.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,2031,26355,10,17.0
Toyota,regular,236.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,2031,36705,10,18.5
Toyota,regular,236.0,6.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,2031,36635,10,17.0
Toyota,regular,236.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,2031,28235,10,18.5
Toyota,regular,236.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,2031,28735,10,18.5
Toyota,regular,159.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,2031,22525,10,21.5
Toyota,regular,236.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,2031,25560,10,19.0
Toyota,regular,159.0,4.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,2031,25700,10,19.5
Toyota,regular,159.0,4.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,2031,25185,9,20.0
Toyota,regular,278.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,2031,29275,9,20.5
Toyota,regular,159.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,2031,23660,9,21.0
Toyota,regular,278.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,2031,34700,9,20.5
Toyota,regular,278.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,2031,31420,9,20.5
Toyota,regular,278.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,2031,34090,9,20.5
Toyota,regular,278.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,2031,30025,9,21.5
Toyota,regular,278.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,2031,33310,9,20.5
Toyota,regular,159.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,2031,26635,9,21.0
Toyota,regular,278.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,2031,31680,9,18.5
Toyota,regular,278.0,6.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,2031,32460,9,18.5
Toyota,regular,278.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,2031,27355,9,21.5
Toyota,regular,278.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,2031,35105,9,21.5
Toyota,regular,278.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,2031,31920,9,20.5
Toyota,regular,278.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,2031,38180,9,20.5
Toyota,regular,278.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,2031,28345,9,21.5
Toyota,regular,278.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,2031,31125,9,21.5
Toyota,regular,159.0,4.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,2031,26735,9,20.5
Toyota,regular,278.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,2031,31625,9,21.5
Toyota,regular,159.0,4.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,2031,28820,9,20.5
Toyota,regular,278.0,6.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,2031,32460,9,19.0
Toyota,regular,278.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,2031,28845,9,21.5
Toyota,regular,278.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,2031,30530,9,20.5
Toyota,regular,159.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,2031,25745,9,21.0
Toyota,regular,159.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,2031,24490,9,21.0
Toyota,regular,278.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,2031,35315,8,20.5
Toyota,regular,278.0,6.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,2031,33075,8,18.5
Toyota,regular,278.0,6.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,2031,40760,8,18.5
Toyota,regular,159.0,4.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,2031,25645,8,20.0
Toyota,regular,278.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,2031,35720,8,21.5
Toyota,regular,278.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,2031,33770,8,20.5
Toyota,regular,278.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,2031,32765,8,20.5
Toyota,regular,278.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,2031,34705,8,20.5
Toyota,regular,159.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,2031,27095,8,21.0
Toyota,regular,278.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,2031,42760,8,20.5
Toyota,regular,159.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,2031,24950,8,21.0
Toyota,regular,278.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,2031,29690,8,21.5
Toyota,regular,278.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,2031,25730,8,21.5
Toyota,regular,159.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,2031,26205,8,21.0
Toyota,regular,278.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,2031,31740,8,21.5
Toyota,regular,278.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,2031,29735,8,20.5
Toyota,regular,159.0,4.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,2031,29280,8,20.5
Toyota,regular,278.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,2031,30485,8,21.5
Toyota,regular,278.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,2031,28700,8,21.5
Toyota,regular,159.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,2031,24120,8,21.0
Toyota,regular,278.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,2031,32390,8,19.0
Toyota,regular,159.0,4.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,2031,27195,8,20.5
Toyota,regular,278.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,2031,33265,8,20.5
Toyota,regular,278.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,2031,38795,8,20.5
Toyota,regular,278.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,2031,31875,8,20.5
Toyota,regular,278.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,2031,32240,8,21.5
Toyota,regular,278.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,2031,30190,8,21.5
Chevrolet,regular,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,1385,51145,14,21.5
Chevrolet,regular,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,1385,53950,14,21.5
Chevrolet,regular,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,1385,54775,13,21.5
Chevrolet,regular,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,1385,51970,13,21.5
Chevrolet,regular,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,1385,56425,12,21.5
Chevrolet,regular,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,1385,53620,12,21.5
Chevrolet,regular,255.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,1385,3465,25,13.0
Chevrolet,regular,255.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,1385,3413,25,14.0
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,1385,54505,10,19.0
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,1385,61085,10,19.5
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,1385,49300,10,19.0
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,1385,46300,10,19.5
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,1385,51505,10,19.5
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,1385,64085,10,19.0
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,1385,64740,9,19.0
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,1385,47000,9,19.5
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,1385,55030,9,19.0
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,1385,52030,9,19.5
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,1385,50000,9,19.0
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,1385,61740,9,19.5
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,1385,50215,8,19.0
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,1385,55345,8,19.0
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,1385,47215,8,19.5
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,1385,62030,8,19.5
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,1385,52345,8,19.5
Chevrolet,flex-fuel,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,1385,65030,8,19.0
Scion,regular,179.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,105,21400,11,27.0
Scion,regular,179.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,105,21440,11,27.0
Scion,regular,179.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,105,22440,11,27.0
Scion,regular,179.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,105,22400,11,27.0
Scion,regular,179.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,105,20210,11,27.0
Scion,regular,179.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,105,19210,11,27.0
Scion,regular,179.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,105,19210,10,27.0
Scion,regular,179.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,105,20360,10,27.0
Scion,regular,179.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,105,24340,10,27.0
Scion,regular,179.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,105,23190,10,27.0
Scion,regular,179.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,105,19385,9,27.0
Scion,regular,179.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,105,23190,9,27.0
Scion,regular,179.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,105,24340,9,27.0
Scion,regular,179.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,105,20535,9,27.0
Toyota,regular,93.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,2031,2000,29,31.0
Toyota,regular,93.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,2031,2000,29,31.0
Toyota,regular,93.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,2031,2000,29,32.5
Toyota,regular,93.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,2031,2012,28,31.5
Toyota,regular,93.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,2031,2041,28,31.5
Toyota,regular,93.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,2031,2000,28,31.5
Toyota,regular,93.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,2031,2148,27,31.0
GMC,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,549,24070,10,27.0
GMC,regular,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,549,37240,10,24.5
GMC,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,549,33065,10,27.0
GMC,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,549,29820,10,27.0
GMC,regular,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,549,28310,10,24.5
GMC,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,549,26560,10,27.0
GMC,regular,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,549,34815,10,24.5
GMC,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,549,35490,10,27.0
GMC,regular,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,549,29810,10,24.5
GMC,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,549,28060,10,27.0
GMC,regular,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,549,31570,10,24.5
GMC,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,549,28300,9,27.0
GMC,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,549,33975,9,27.0
GMC,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,549,23975,9,27.0
GMC,regular,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,549,28550,9,24.5
GMC,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,549,30620,9,27.0
GMC,regular,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,549,35725,9,24.5
GMC,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,549,26800,9,27.0
GMC,regular,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,549,32370,9,24.5
